_id,Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
642,20210122,S92000003,Total,4439078,Dose 2,565,0.012727868264536,6050,0.136289562832642,18 years and over
643,20210122,S92000003,Total,2875396,Dose 2,422,0.0146762393771154,4425,0.153891846549136,40 years and over
644,20210122,S92000003,Total,4549217,Dose 2,566,0.0124417015059954,6051,0.13301190072929,16 years and over
645,20210123,S92000003,AstraZeneca (Vaxzevria),,Dose 1,16445,,115732,,All vaccinations
646,20210123,S92000003,AstraZeneca (Vaxzevria),,Dose 2,0,,38,,All vaccinations
647,20210123,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
648,20210123,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
649,20210123,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,10802,,307887,,All vaccinations
650,20210123,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,234,,6247,,All vaccinations
651,20210123,S92000003,Total,,Dose 1,27247,,423619,,All vaccinations
652,20210123,S92000003,Total,4439078,Dose 1,27244,0.613731049555786,423384,9.53765624303065,18 years and over
653,20210123,S92000003,Total,2875396,Dose 1,23940,0.832580973194649,333256,11.5899166584359,40 years and over
654,20210123,S92000003,Total,4549217,Dose 1,27247,0.598938234865473,423610,9.31171232324156,16 years and over
655,20210123,S92000003,Total,,Dose 2,234,,6285,,All vaccinations
656,20210123,S92000003,Total,4439078,Dose 2,234,0.00527136490956005,6284,0.141560927742202,18 years and over
657,20210123,S92000003,Total,2875396,Dose 2,155,0.00539056185652341,4580,0.15928240840566,40 years and over
658,20210123,S92000003,Total,4549217,Dose 2,234,0.00514374231873309,6285,0.138155643048023,16 years and over
659,20210124,S92000003,AstraZeneca (Vaxzevria),,Dose 1,3443,,119175,,All vaccinations
660,20210124,S92000003,AstraZeneca (Vaxzevria),,Dose 2,2,,40,,All vaccinations
661,20210124,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
662,20210124,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
663,20210124,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,5080,,312967,,All vaccinations
664,20210124,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,180,,6427,,All vaccinations
665,20210124,S92000003,Total,,Dose 1,8523,,432142,,All vaccinations
666,20210124,S92000003,Total,4439078,Dose 1,8520,0.191931747989109,431904,9.72958799101976,18 years and over
667,20210124,S92000003,Total,2875396,Dose 1,7106,0.247131177757777,340362,11.8370478361937,40 years and over
668,20210124,S92000003,Total,4549217,Dose 1,8523,0.187350922147701,432133,9.49906324538926,16 years and over
669,20210124,S92000003,Total,,Dose 2,182,,6467,,All vaccinations
670,20210124,S92000003,Total,4439078,Dose 2,182,0.00409995048521337,6466,0.145660878227416,18 years and over
671,20210124,S92000003,Total,2875396,Dose 2,123,0.00427767166678955,4703,0.163560080072449,40 years and over
672,20210124,S92000003,Total,4549217,Dose 2,182,0.00400068847012574,6467,0.142156331518149,16 years and over
673,20210125,S92000003,AstraZeneca (Vaxzevria),,Dose 1,12406,,131581,,All vaccinations
674,20210125,S92000003,AstraZeneca (Vaxzevria),,Dose 2,5,,45,,All vaccinations
675,20210125,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
676,20210125,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
677,20210125,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,9981,,322948,,All vaccinations
678,20210125,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,589,,7016,,All vaccinations
679,20210125,S92000003,Total,,Dose 1,22387,,454529,,All vaccinations
680,20210125,S92000003,Total,4439078,Dose 1,22369,0.503910947273285,454273,10.233498938293,18 years and over
681,20210125,S92000003,Total,2875396,Dose 1,18986,0.660291660696475,359348,12.4973394968902,40 years and over
682,20210125,S92000003,Total,4549217,Dose 1,22386,0.492084681825466,454519,9.99114792721473,16 years and over
683,20210125,S92000003,Total,,Dose 2,594,,7061,,All vaccinations
684,20210125,S92000003,Total,4439078,Dose 2,594,0.013381157078114,7060,0.15904203530553,18 years and over
685,20210125,S92000003,Total,2875396,Dose 2,426,0.0148153506508321,5129,0.178375430723281,40 years and over
686,20210125,S92000003,Total,4549217,Dose 2,594,0.0130571920398609,7061,0.15521352355801,16 years and over
687,20210126,S92000003,AstraZeneca (Vaxzevria),,Dose 1,16067,,147648,,All vaccinations
688,20210126,S92000003,AstraZeneca (Vaxzevria),,Dose 2,3,,48,,All vaccinations
689,20210126,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
690,20210126,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
691,20210126,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,9561,,332509,,All vaccinations
692,20210126,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,661,,7677,,All vaccinations
693,20210126,S92000003,Total,,Dose 1,25628,,480157,,All vaccinations
694,20210126,S92000003,Total,4439078,Dose 1,25619,0.577124348794952,479892,10.810623287088,18 years and over
695,20210126,S92000003,Total,2875396,Dose 1,22458,0.781040246282599,381806,13.2783797431728,40 years and over
696,20210126,S92000003,Total,4549217,Dose 1,25628,0.563349692925178,480147,10.5544976201399,16 years and over
697,20210126,S92000003,Total,,Dose 2,664,,7725,,All vaccinations
698,20210126,S92000003,Total,4439078,Dose 2,664,0.0149580611108883,7724,0.174000096416418,18 years and over
699,20210126,S92000003,Total,2875396,Dose 2,413,0.0143632390112527,5542,0.192738669734534,40 years and over
700,20210126,S92000003,Total,4549217,Dose 2,664,0.0145959183745247,7725,0.169809441932535,16 years and over
701,20210127,S92000003,AstraZeneca (Vaxzevria),,Dose 1,21048,,168696,,All vaccinations
702,20210127,S92000003,AstraZeneca (Vaxzevria),,Dose 2,2,,50,,All vaccinations
703,20210127,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
704,20210127,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
705,20210127,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,9115,,341624,,All vaccinations
706,20210127,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,249,,7926,,All vaccinations
707,20210127,S92000003,Total,,Dose 1,30163,,510320,,All vaccinations
708,20210127,S92000003,Total,4439078,Dose 1,30154,0.679285202918264,510046,11.4899084900063,18 years and over
709,20210127,S92000003,Total,2875396,Dose 1,27217,0.946547884187082,409023,14.2249276273599,40 years and over
710,20210127,S92000003,Total,4549217,Dose 1,30163,0.663037177606608,510310,11.2175347977465,16 years and over
711,20210127,S92000003,Total,,Dose 2,251,,7976,,All vaccinations
712,20210127,S92000003,Total,4439078,Dose 2,251,0.00565432731751954,7975,0.179654423733938,18 years and over
713,20210127,S92000003,Total,2875396,Dose 2,192,0.0066773411384032,5734,0.199416010872937,40 years and over
714,20210127,S92000003,Total,4549217,Dose 2,251,0.00551743300000857,7976,0.175326874932543,16 years and over
715,20210128,S92000003,AstraZeneca (Vaxzevria),,Dose 1,20183,,188879,,All vaccinations
716,20210128,S92000003,AstraZeneca (Vaxzevria),,Dose 2,2,,52,,All vaccinations
717,20210128,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
718,20210128,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
719,20210128,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,8063,,349687,,All vaccinations
720,20210128,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,307,,8233,,All vaccinations
721,20210128,S92000003,Total,,Dose 1,28246,,538566,,All vaccinations
722,20210128,S92000003,Total,4439078,Dose 1,28231,0.635965396417905,538277,12.1258738864242,18 years and over
723,20210128,S92000003,Total,2875396,Dose 1,25536,0.888086371407625,434559,15.1130139987675,40 years and over
724,20210128,S92000003,Total,4549217,Dose 1,28245,0.620876076036821,538555,11.8384108737833,16 years and over
725,20210128,S92000003,Total,,Dose 2,309,,8285,,All vaccinations
726,20210128,S92000003,Total,4439078,Dose 2,309,0.00696090494467545,8284,0.186615328678613,18 years and over
727,20210128,S92000003,Total,2875396,Dose 2,248,0.00862489897043746,5982,0.208040909843375,40 years and over
728,20210128,S92000003,Total,4549217,Dose 2,309,0.00679237767730139,8285,0.182119252609845,16 years and over
729,20210129,S92000003,AstraZeneca (Vaxzevria),,Dose 1,19825,,208704,,All vaccinations
730,20210129,S92000003,AstraZeneca (Vaxzevria),,Dose 2,10,,62,,All vaccinations
731,20210129,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
732,20210129,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
733,20210129,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,7907,,357594,,All vaccinations
734,20210129,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,601,,8834,,All vaccinations
735,20210129,S92000003,Total,,Dose 1,27732,,566298,,All vaccinations
736,20210129,S92000003,Total,4439078,Dose 1,27720,0.624453996978652,565997,12.7503278834028,18 years and over
737,20210129,S92000003,Total,2875396,Dose 1,24936,0.867219680350115,459495,15.9802336791176,40 years and over
738,20210129,S92000003,Total,4549217,Dose 1,27732,0.609599410184214,566287,12.4480102839676,16 years and over
739,20210129,S92000003,Total,,Dose 2,611,,8896,,All vaccinations
740,20210129,S92000003,Total,4439078,Dose 2,610,0.0137415922856053,8894,0.200356920964218,18 years and over
741,20210129,S92000003,Total,2875396,Dose 2,475,0.0165194637538621,6457,0.224560373597237,40 years and over
742,20210129,S92000003,Total,4549217,Dose 2,611,0.0134308827211364,8896,0.195550135330981,16 years and over
743,20210130,S92000003,AstraZeneca (Vaxzevria),,Dose 1,21103,,229807,,All vaccinations
744,20210130,S92000003,AstraZeneca (Vaxzevria),,Dose 2,6,,68,,All vaccinations
745,20210130,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
746,20210130,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
747,20210130,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,6603,,364197,,All vaccinations
748,20210130,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,212,,9046,,All vaccinations
749,20210130,S92000003,Total,,Dose 1,27706,,594004,,All vaccinations
750,20210130,S92000003,Total,4439078,Dose 1,27695,0.623890816966947,593692,13.3742187003698,18 years and over
751,20210130,S92000003,Total,2875396,Dose 1,25658,0.892329265255986,485153,16.8725629443736,40 years and over
752,20210130,S92000003,Total,4549217,Dose 1,27705,0.60900590145513,593992,13.0570161854227,16 years and over
753,20210130,S92000003,Total,,Dose 2,218,,9114,,All vaccinations
754,20210130,S92000003,Total,4439078,Dose 2,216,0.00486587530113235,9110,0.205222796265351,18 years and over
755,20210130,S92000003,Total,2875396,Dose 2,168,0.0058426734961028,6625,0.23040304709334,40 years and over
756,20210130,S92000003,Total,4549217,Dose 2,218,0.00479203344223852,9114,0.20034216877322,16 years and over
757,20210131,S92000003,AstraZeneca (Vaxzevria),,Dose 1,4966,,234773,,All vaccinations
758,20210131,S92000003,AstraZeneca (Vaxzevria),,Dose 2,2,,70,,All vaccinations
759,20210131,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
760,20210131,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
761,20210131,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2126,,366323,,All vaccinations
762,20210131,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,50,,9096,,All vaccinations
763,20210131,S92000003,Total,,Dose 1,7092,,601096,,All vaccinations
764,20210131,S92000003,Total,4439078,Dose 1,7088,0.159672796918639,600780,13.5338914972884,18 years and over
765,20210131,S92000003,Total,2875396,Dose 1,6302,0.219169811740713,491455,17.0917327561143,40 years and over
766,20210131,S92000003,Total,4549217,Dose 1,7092,0.155894959506218,601084,13.2129111449289,16 years and over
767,20210131,S92000003,Total,,Dose 2,52,,9166,,All vaccinations
768,20210131,S92000003,Total,4439078,Dose 2,52,0.00117141442434668,9162,0.206394210689697,18 years and over
769,20210131,S92000003,Total,2875396,Dose 2,33,0.00114766800816305,6658,0.231550715101503,40 years and over
770,20210131,S92000003,Total,4549217,Dose 2,52,0.00114305384860735,9166,0.201485222621827,16 years and over
771,20210201,S92000003,AstraZeneca (Vaxzevria),,Dose 1,13921,,248694,,All vaccinations
772,20210201,S92000003,AstraZeneca (Vaxzevria),,Dose 2,10,,80,,All vaccinations
773,20210201,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
774,20210201,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
775,20210201,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,18100,,384423,,All vaccinations
776,20210201,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,636,,9732,,All vaccinations
777,20210201,S92000003,Total,,Dose 1,32021,,633117,,All vaccinations
778,20210201,S92000003,Total,4439078,Dose 1,32019,0.721298431791467,632799,14.2551899290799,18 years and over
779,20210201,S92000003,Total,2875396,Dose 1,30866,1.07345214363517,522321,18.1651848997495,40 years and over
780,20210201,S92000003,Total,4549217,Dose 1,32020,0.703857389084759,633104,13.9167685340137,16 years and over
781,20210201,S92000003,Total,,Dose 2,646,,9812,,All vaccinations
782,20210201,S92000003,Total,4439078,Dose 2,646,0.0145525715024606,9808,0.220946782192158,18 years and over
783,20210201,S92000003,Total,2875396,Dose 2,527,0.0183279103121796,7185,0.249878625413682,40 years and over
784,20210201,S92000003,Total,4549217,Dose 2,646,0.0142002458884683,9812,0.215685468510295,16 years and over
785,20210202,S92000003,AstraZeneca (Vaxzevria),,Dose 1,19257,,267951,,All vaccinations
786,20210202,S92000003,AstraZeneca (Vaxzevria),,Dose 2,12,,92,,All vaccinations
787,20210202,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
788,20210202,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
789,20210202,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,18797,,403220,,All vaccinations
790,20210202,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,473,,10205,,All vaccinations
791,20210202,S92000003,Total,,Dose 1,38054,,671171,,All vaccinations
792,20210202,S92000003,Total,4439078,Dose 1,38045,0.857047341812872,670844,15.1122372708927,18 years and over
793,20210202,S92000003,Total,2875396,Dose 1,36773,1.27888471709636,559094,19.4440696168458,40 years and over
794,20210202,S92000003,Total,4549217,Dose 1,38052,0.836451635523212,671156,14.7532201695369,16 years and over
795,20210202,S92000003,Total,,Dose 2,485,,10297,,All vaccinations
796,20210202,S92000003,Total,4439078,Dose 2,485,0.0109256922270796,10293,0.231872474419238,18 years and over
797,20210202,S92000003,Total,2875396,Dose 2,362,0.0125895702713644,7547,0.262468195685047,40 years and over
798,20210202,S92000003,Total,4549217,Dose 2,485,0.0106611753187417,10297,0.226346643829037,16 years and over
799,20210203,S92000003,AstraZeneca (Vaxzevria),,Dose 1,20506,,288457,,All vaccinations
800,20210203,S92000003,AstraZeneca (Vaxzevria),,Dose 2,31,,123,,All vaccinations
801,20210203,S92000003,Moderna (Spikevax),,Dose 1,0,,0,,All vaccinations
802,20210203,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
803,20210203,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,23670,,426890,,All vaccinations
804,20210203,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,331,,10536,,All vaccinations
805,20210203,S92000003,Total,,Dose 1,44176,,715347,,All vaccinations
806,20210203,S92000003,Total,4439078,Dose 1,44164,0.99489128147782,715008,16.1071285523706,18 years and over
807,20210203,S92000003,Total,2875396,Dose 1,42937,1.49325518989384,602031,20.9373248067397,40 years and over
808,20210203,S92000003,Total,4549217,Dose 1,44174,0.971024244391947,715330,15.7242444139288,16 years and over
809,20210203,S92000003,Total,,Dose 2,362,,10659,,All vaccinations
810,20210203,S92000003,Total,4439078,Dose 2,362,0.00815484656949033,10655,0.240027320988728,18 years and over
811,20210203,S92000003,Total,2875396,Dose 2,262,0.00911178842844603,7809,0.271579984113493,40 years and over
812,20210203,S92000003,Total,4549217,Dose 2,362,0.00795741333068965,10659,0.234304057159727,16 years and over
813,20210204,S92000003,AstraZeneca (Vaxzevria),,Dose 1,26333,,314790,,All vaccinations
814,20210204,S92000003,AstraZeneca (Vaxzevria),,Dose 2,20,,143,,All vaccinations
815,20210204,S92000003,Moderna (Spikevax),,Dose 1,1,,1,,All vaccinations
816,20210204,S92000003,Moderna (Spikevax),,Dose 2,0,,0,,All vaccinations
817,20210204,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,23591,,450481,,All vaccinations
818,20210204,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,694,,11230,,All vaccinations
819,20210204,S92000003,Total,,Dose 1,49925,,765272,,All vaccinations
820,20210204,S92000003,Total,4439078,Dose 1,49908,1.12428752096719,764916,17.2314160733378,18 years and over
821,20210204,S92000003,Total,2875396,Dose 1,48406,1.68345507888305,650437,22.6207798856227,40 years and over
822,20210204,S92000003,Total,4549217,Dose 1,49925,1.09744160368696,765255,16.8216860176158,16 years and over
823,20210204,S92000003,Total,,Dose 2,714,,11373,,All vaccinations
824,20210204,S92000003,Total,4439078,Dose 2,713,0.0160618939338304,11368,0.256089214922558,18 years and over
825,20210204,S92000003,Total,2875396,Dose 2,520,0.0180844655831753,8329,0.289664449696668,40 years and over
826,20210204,S92000003,Total,4549217,Dose 2,714,0.0156950086135702,11373,0.249999065773297,16 years and over
827,20210205,S92000003,AstraZeneca (Vaxzevria),,Dose 1,25357,,340147,,All vaccinations
828,20210205,S92000003,AstraZeneca (Vaxzevria),,Dose 2,14,,157,,All vaccinations
829,20210205,S92000003,Moderna (Spikevax),,Dose 1,0,,1,,All vaccinations
